94.4912, 2.7904, 0.1914, 0.0075, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.6359, 0.0015, 11.87, 0.082, 0.9352, -0.29, 26.127, 2026, 3, 25, 8, 54, 18, 1.277, 1.34, 99.1164, 46, 2382, 2771, 2450, 0, 22374, 30, 0.142, 0.002, 257.631
NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 0.0000, 11.80, 0.082, 0.9352, -0.31, 26.127, 2026, 3, 25, 8, 54, 19, 1.289, 0.00, NaN, 47, 2382, 2771, 2451, 0, 22372, 30, 0.142, 0.000, Infinity
48.8611, 0.2081, 0.0032, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0030, 11.80, 0.082, 0.9352, -0.28, 26.127, 2026, 3, 25, 8, 54, 21, 1.277, 1.22, 49.0724, 47, 2382, 2771, 2450, 0, 22376, 30, 0.142, 0.003, 229.905
0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.0022, 11.85, 0.082, 0.9352, -0.29, 26.127, 2026, 3, 25, 8, 54, 22, 1.277, 0.00, 0.0000, 47, 2382, 2771, 2450, 0, 22374, 30, 0.142, -0.002, NaN
0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.9206, 0.0183, 0.0000, 0.0000, 0.0000, 0.0000, -0.0022, 11.85, 0.082, 0.9352, -0.30, 26.126, 2026, 3, 25, 8, 54, 23, 1.288, 195.65, 0.9389, 47, 2382, 2771, 2450, 0, 22373, 30, 0.142, -0.002, NaN
95.4710, 2.8134, 0.1915, 0.0074, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0010, 2.1254, 0.0015, 11.83, 0.082, 0.9352, -0.29, 26.127, 2026, 3, 25, 8, 54, 25, 1.278, 1.38, 100.6096, 46, 2382, 2771, 2450, 0, 22374, 30, 0.142, 0.002, 257.631
NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 0.0000, 11.83, 0.082, 0.9352, -0.29, 26.126, 2026, 3, 25, 8, 54, 26, 1.279, 0.00, NaN, 47, 2382, 2771, 2449, 0, 22374, 30, 0.142, 0.000, Infinity
0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.0015, 11.84, 0.082, 0.9352, -0.30, 26.126, 2026, 3, 25, 8, 54, 28, 1.293, 0.00, 0.0000, 47, 2382, 2771, 2450, 0, 22373, 30, 0.142, -0.002, NaN
NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 0.0000, 11.80, 0.082, 0.9352, -0.30, 26.126, 2026, 3, 25, 8, 54, 29, 1.279, 0.00, NaN, 46, 2382, 2771, 2450, 0, 22373, 30, 0.142, 0.000, Infinity
NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 0.0000, 11.83, 0.082, 0.9352, -0.30, 26.126, 2026, 3, 25, 8, 54, 30, 1.285, 0.00, NaN, 47, 2382, 2771, 2450, 0, 22373, 30, 0.142, 0.000, Infinity
0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.0007, 11.86, 0.082, 0.9352, -0.30, 26.127, 2026, 3, 25, 8, 54, 32, 1.292, 0.00, 0.0000, 46, 2382, 2771, 2450, 0, 22373, 30, 0.142, -0.001, NaN
0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 3.0521, 0.0605, 0.0000, 0.0000, 0.0000, 0.0000, -0.0007, 11.85, 0.082, 0.9352, -0.27, 26.127, 2026, 3, 25, 8, 54, 33, 1.281, 195.65, 3.1126, 47, 2382, 2771, 2450, 0, 22377, 29, 0.142, -0.001, NaN
49.3157, 0.1897, 0.0027, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0030, 11.83, 0.082, 0.9352, -0.30, 26.126, 2026, 3, 25, 8, 54, 35, 1.284, 1.22, 49.5081, 47, 2382, 2771, 2450, 0, 22373, 30, 0.142, 0.003, 229.905
0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0010, 8.7507, -0.0007, 11.85, 0.082, 0.9352, -0.30, 26.126, 2026, 3, 25, 8, 54, 36, 1.292, 454.97, 8.7517, 47, 2382, 2771, 2450, 0, 22373, 31, 0.142, -0.001, NaN
