0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0035, 0.0231, 0.0602, 0.0621, 0.0423, 0.0171, 0.0028, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0030, 0.0189, 0.0757, 0.2074, 0.4379, 0.9582, 2.9870, 8.9593, 0.7576, 10.97, 0.013, 0.8478, 0.03, 21.720, 2025, 8, 28, 12, 7, 54, 0.000, 391.13, 13.8585, 41, 2486, 2730, 2345, 0, 22424, 590, 0.007, 0.899, 4.272
0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0011, 0.0180, 0.0692, 0.0656, 0.0380, 0.0105, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0024, 0.0217, 0.0943, 0.2120, 0.3045, 0.5217, 2.1352, 11.4711, 0.7635, 10.94, 0.000, 0.8485, 0.00, 21.718, 2025, 8, 28, 12, 7, 56, 0.000, 405.24, 14.9652, 40, 2485, 2730, 2346, 0, 22419, 594, 0.008, 0.905, 3.994
0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0017, 0.0207, 0.0713, 0.0635, 0.0344, 0.0084, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0023, 0.0215, 0.0845, 0.1702, 0.2418, 0.4474, 1.9802, 12.1541, 0.7658, 10.95, 0.002, 0.8478, 0.00, 21.717, 2025, 8, 28, 12, 7, 58, 0.015, 409.57, 15.3021, 41, 2485, 2730, 2346, 0, 22420, 598, 0.013, 0.908, 3.841
0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0017, 0.0000, 0.0013, 0.0065, 0.0291, 0.0673, 0.0617, 0.0353, 0.0088, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0069, 0.0262, 0.0494, 0.0682, 0.1472, 1.0715, 15.9479, 0.7628, 10.95, 0.001, 0.8485, 0.00, 21.719, 2025, 8, 28, 12, 8, 0, 0.008, 425.35, 17.5291, 41, 2486, 2729, 2346, 0, 22419, 591, 0.007, 0.904, 4.033
0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0024, 0.0189, 0.0578, 0.0623, 0.0445, 0.0185, 0.0030, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0039, 0.0221, 0.0810, 0.2091, 0.4374, 0.9950, 3.1607, 8.7529, 0.7621, 10.93, 0.010, 0.8493, 0.00, 21.716, 2025, 8, 28, 12, 8, 2, 0.000, 390.27, 13.8695, 40, 2485, 2729, 2346, 0, 22419, 599, 0.012, 0.902, 4.108
0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0015, 0.0203, 0.0694, 0.0623, 0.0334, 0.0082, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0013, 0.0135, 0.0625, 0.1491, 0.2293, 0.4231, 1.8911, 11.9575, 0.7725, 10.94, 0.002, 0.8493, 0.00, 21.711, 2025, 8, 28, 12, 8, 3, 0.000, 410.96, 14.9226, 40, 2485, 2730, 2346, 0, 22419, 606, 0.008, 0.915, 3.563
0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0133, 0.0683, 0.0662, 0.0380, 0.0101, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0028, 0.0247, 0.0977, 0.2083, 0.3122, 0.5713, 2.2961, 10.7866, 0.7695, 10.94, 0.000, 0.8478, 0.01, 21.704, 2025, 8, 28, 12, 8, 5, 0.007, 403.08, 14.4957, 41, 2484, 2730, 2343, 0, 22421, 607, 0.007, 0.913, 3.646
0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0016, 0.0205, 0.0686, 0.0679, 0.0378, 0.0095, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0019, 0.0195, 0.0811, 0.1665, 0.2358, 0.4316, 1.9419, 12.5641, 0.7643, 10.93, 0.005, 0.8493, -0.01, 21.698, 2025, 8, 28, 12, 8, 7, 0.000, 410.53, 15.6484, 40, 2485, 2730, 2347, 0, 22418, 598, 0.007, 0.905, 3.990
0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0162, 0.0680, 0.0685, 0.0399, 0.0108, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0034, 0.0285, 0.1050, 0.1989, 0.2681, 0.4731, 2.0288, 11.6393, 0.7665, 10.94, 0.004, 0.8485, -0.02, 21.704, 2025, 8, 28, 12, 8, 9, 0.015, 406.31, 14.9484, 40, 2485, 2730, 2345, 0, 22417, 603, 0.011, 0.909, 3.838
0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0034, 0.0275, 0.0692, 0.0611, 0.0320, 0.0076, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0091, 0.0497, 0.1136, 0.1634, 0.3091, 1.5530, 12.7639, 0.7703, 10.94, 0.014, 0.8493, 0.00, 21.711, 2025, 8, 28, 12, 8, 11, 0.000, 415.45, 15.1625, 40, 2477, 2732, 2352, 0, 22419, 593, 0.008, 0.912, 3.679
0.0000, 0.0000, 0.0000, 0.0025, 0.0070, 0.0061, 0.0031, 0.0038, 0.0101, 0.0287, 0.0605, 0.0732, 0.0438, 0.0106, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0104, 0.0652, 0.1818, 0.2480, 0.2669, 0.5028, 3.4392, 25.1137, 0.7576, 10.93, 0.002, 0.8493, 0.01, 21.727, 2025, 8, 28, 12, 8, 13, 0.003, 421.65, 30.0775, 40, 2495, 2749, 2337, 0, 22421, 510, 0.008, 0.897, 4.344
0.0000, 0.0000, 0.0000, 0.0018, 0.0196, 0.0718, 0.0773, 0.0872, 0.1602, 0.2488, 0.2001, 0.1413, 0.1146, 0.1127, 0.1204, 0.1348, 0.1374, 0.1475, 0.1353, 0.1368, 0.1381, 0.1578, 0.2116, 0.3087, 0.3940, 0.4727, 0.5114, 0.5095, 0.4820, 0.4395, 0.3678, 0.2988, 0.2520, 0.2445, 0.2498, 0.2125, 0.8106, 10.96, 0.000, 0.8432, -0.01, 21.696, 2025, 8, 28, 12, 8, 15, 0.012, 63.72, 7.2983, 40, 2527, 2745, 2318, 0, 22418, 62, 0.007, 0.967, 1.352
0.0000, 0.0000, 0.0000, 0.0020, 0.0184, 0.0630, 0.0712, 0.0884, 0.1637, 0.2556, 0.2095, 0.1436, 0.1131, 0.1077, 0.1119, 0.1209, 0.1164, 0.1120, 0.0886, 0.0778, 0.0678, 0.0746, 0.1086, 0.2216, 0.4729, 0.9888, 1.6610, 2.0180, 1.8103, 1.2904, 0.7871, 0.4638, 0.2823, 0.1797, 0.1102, 0.0675, 0.8009, 10.95, 0.008, 0.8455, 0.06, 21.689, 2025, 8, 28, 12, 8, 16, 0.119, 86.72, 12.4685, 40, 2527, 2733, 2320, 0, 22429, 52, 0.202, 0.953, 1.941
0.0000, 0.0000, 0.0000, 0.0017, 0.0159, 0.0559, 0.0672, 0.0902, 0.1693, 0.2631, 0.2062, 0.1315, 0.0958, 0.0852, 0.0854, 0.0928, 0.0942, 0.0984, 0.0870, 0.0814, 0.0756, 0.0766, 0.0936, 0.1533, 0.2753, 0.5542, 1.1011, 1.8433, 2.2204, 1.8955, 1.3906, 1.1756, 1.2907, 1.7372, 2.4321, 1.9771, 0.8024, 10.93, 0.022, 0.8447, 0.08, 21.690, 2025, 8, 28, 12, 8, 18, 0.239, 155.65, 20.0131, 40, 2532, 2738, 2318, 0, 22433, 44, 0.290, 0.955, 1.831
0.0000, 0.0000, 0.0000, 0.0022, 0.0208, 0.0733, 0.0843, 0.0993, 0.1716, 0.2461, 0.1807, 0.1153, 0.0850, 0.0782, 0.0828, 0.0981, 0.1117, 0.1335, 0.1355, 0.1379, 0.1397, 0.1395, 0.1494, 0.1756, 0.2080, 0.2996, 0.5329, 1.0689, 1.9482, 2.4927, 1.9033, 0.9209, 0.3597, 0.1677, 0.1087, 0.0683, 0.8046, 10.91, 0.013, 0.8485, 0.10, 21.694, 2025, 8, 28, 12, 8, 20, 0.268, 100.49, 12.5392, 40, 2526, 2735, 2319, 0, 22436, 41, 0.275, 0.954, 1.899
0.0000, 0.0000, 0.0000, 0.0023, 0.0210, 0.0655, 0.0668, 0.0769, 0.1426, 0.2264, 0.1939, 0.1369, 0.1110, 0.1059, 0.1077, 0.1183, 0.1245, 0.1425, 0.1431, 0.1559, 0.1692, 0.2021, 0.2749, 0.4054, 0.5307, 0.6903, 0.8826, 1.0823, 1.2144, 1.2665, 1.2682, 1.2652, 1.3422, 1.4702, 1.6476, 1.1794, 0.8016, 10.93, 0.009, 0.8455, 0.18, 21.705, 2025, 8, 28, 12, 8, 21, 0.231, 132.73, 16.8323, 41, 2527, 2736, 2316, 0, 22448, 35, 0.264, 0.954, 1.904
0.0000, 0.0000, 0.0000, 0.0011, 0.0127, 0.0518, 0.0664, 0.0926, 0.1788, 0.2777, 0.2010, 0.1185, 0.0817, 0.0748, 0.0887, 0.1322, 0.1944, 0.2795, 0.3125, 0.3059, 0.2985, 0.2690, 0.2604, 0.2835, 0.3020, 0.3496, 0.4387, 0.5801, 0.7648, 0.9566, 1.0330, 1.0185, 0.9209, 0.8127, 0.6219, 0.4776, 0.8039, 10.93, 0.016, 0.8546, 0.21, 21.708, 2025, 8, 28, 12, 8, 23, 0.249, 97.20, 11.8582, 40, 2531, 2735, 2319, 0, 22453, 34, 0.269, 0.946, 2.222
0.0000, 0.0000, 0.0000, 0.0023, 0.0188, 0.0598, 0.0665, 0.0828, 0.1519, 0.2368, 0.1960, 0.1350, 0.1043, 0.0966, 0.0996, 0.1114, 0.1186, 0.1296, 0.1199, 0.1126, 0.1055, 0.1019, 0.1110, 0.1494, 0.2162, 0.3681, 0.6462, 0.8899, 0.7314, 0.3228, 0.0925, 0.0269, 0.0146, 0.0251, 0.1202, 0.5600, 0.8083, 10.94, 0.027, 0.8455, 0.30, 21.714, 2025, 8, 28, 12, 8, 25, 0.233, 61.92, 6.3242, 40, 2531, 2738, 2320, 0, 22467, 30, 0.238, 0.962, 1.570
0.0000, 0.0000, 0.0000, 0.0024, 0.0218, 0.0739, 0.0813, 0.0945, 0.1671, 0.2472, 0.1879, 0.1232, 0.0916, 0.0841, 0.0881, 0.1036, 0.1179, 0.1440, 0.1527, 0.1709, 0.1914, 0.2268, 0.2986, 0.3861, 0.3977, 0.3654, 0.3035, 0.2305, 0.1675, 0.1319, 0.1282, 0.1695, 0.3035, 0.6473, 1.1562, 1.4000, 0.8053, 10.92, 0.012, 0.8463, 0.37, 21.716, 2025, 8, 28, 12, 8, 26, 0.214, 96.11, 8.4565, 40, 2529, 2734, 2319, 0, 22478, 27, 0.256, 0.957, 1.754
0.0000, 0.0000, 0.0000, 0.0020, 0.0178, 0.0616, 0.0715, 0.0881, 0.1579, 0.2352, 0.1783, 0.1175, 0.0879, 0.0817, 0.0885, 0.1095, 0.1296, 0.1586, 0.1625, 0.1700, 0.1775, 0.1995, 0.2577, 0.3586, 0.4311, 0.4916, 0.5450, 0.5996, 0.6503, 0.6950, 0.7487, 0.8532, 0.9645, 0.9842, 0.8142, 0.5386, 0.8098, 10.92, 0.018, 0.8478, 0.40, 21.717, 2025, 8, 28, 12, 8, 28, 0.232, 106.21, 11.2275, 40, 2528, 2736, 2318, 0, 22482, 26, 0.282, 0.961, 1.604
0.0000, 0.0000, 0.0000, 0.0033, 0.0242, 0.0714, 0.0762, 0.0890, 0.1542, 0.2261, 0.1758, 0.1154, 0.0835, 0.0712, 0.0674, 0.0712, 0.0749, 0.0873, 0.0930, 0.1092, 0.1286, 0.1571, 0.2072, 0.2488, 0.2266, 0.1737, 0.1145, 0.0679, 0.0387, 0.0237, 0.0179, 0.0197, 0.0346, 0.0944, 0.3121, 0.7211, 0.8061, 10.92, 0.011, 0.8546, 0.47, 21.718, 2025, 8, 28, 12, 8, 30, 0.220, 51.83, 4.1799, 40, 2530, 2736, 2316, 0, 22494, 25, 0.254, 0.949, 2.111
0.0000, 0.0000, 0.0000, 0.0013, 0.0129, 0.0480, 0.0592, 0.0800, 0.1540, 0.2481, 0.2039, 0.1399, 0.1082, 0.1016, 0.1071, 0.1250, 0.1386, 0.1601, 0.1566, 0.1547, 0.1524, 0.1549, 0.1789, 0.2454, 0.3324, 0.4713, 0.6517, 0.8161, 0.8867, 0.8214, 0.6707, 0.4961, 0.3433, 0.2216, 0.1287, 0.0760, 0.8068, 10.94, 0.014, 0.8478, 0.48, 21.717, 2025, 8, 28, 12, 8, 31, 0.239, 74.35, 8.6466, 40, 2528, 2735, 2318, 0, 22495, 24, 0.230, 0.957, 1.752
0.0000, 0.0000, 0.0000, 0.0021, 0.0196, 0.0667, 0.0741, 0.0897, 0.1630, 0.2465, 0.1889, 0.1230, 0.0909, 0.0817, 0.0826, 0.0925, 0.0981, 0.1107, 0.1073, 0.1149, 0.1224, 0.1547, 0.2401, 0.4311, 0.6866, 1.0376, 1.4264, 1.7144, 1.6960, 1.3766, 0.9188, 0.5437, 0.2963, 0.1544, 0.0794, 0.0441, 0.8106, 10.94, 0.010, 0.8485, 0.55, 21.718, 2025, 8, 28, 12, 8, 33, 0.235, 86.32, 12.6748, 40, 2527, 2736, 2320, 0, 22506, 23, 0.242, 0.961, 1.603
0.0000, 0.0000, 0.0000, 0.0013, 0.0134, 0.0501, 0.0604, 0.0823, 0.1644, 0.2745, 0.2313, 0.1598, 0.1268, 0.1236, 0.1310, 0.1450, 0.1455, 0.1527, 0.1376, 0.1383, 0.1383, 0.1514, 0.1905, 0.2800, 0.4122, 0.6809, 1.1465, 1.6956, 1.9485, 1.6633, 1.1131, 0.6819, 0.4321, 0.2900, 0.2068, 0.1499, 0.8083, 10.93, 0.014, 0.8508, 0.64, 21.716, 2025, 8, 28, 12, 8, 34, 0.219, 91.11, 13.3192, 41, 2459, 2750, 2365, 0, 22520, 22, 0.269, 0.955, 1.821
0.0000, 0.0000, 0.0000, 0.0017, 0.0148, 0.0519, 0.0638, 0.0872, 0.1663, 0.2679, 0.2241, 0.1538, 0.1159, 0.1020, 0.0961, 0.0986, 0.0982, 0.1090, 0.1097, 0.1262, 0.1453, 0.1878, 0.2806, 0.3989, 0.4151, 0.3360, 0.2190, 0.1302, 0.0833, 0.0631, 0.0571, 0.0614, 0.0847, 0.1492, 0.3089, 0.5207, 0.8098, 10.92, 0.008, 0.8493, 0.66, 21.712, 2025, 8, 28, 12, 8, 36, 0.225, 50.29, 5.3286, 40, 2398, 2754, 2420, 0, 22523, 21, 0.250, 0.959, 1.676
0.0000, 0.0000, 0.0000, 0.0024, 0.0193, 0.0613, 0.0682, 0.0829, 0.1495, 0.2300, 0.1886, 0.1322, 0.1030, 0.0965, 0.1010, 0.1152, 0.1246, 0.1392, 0.1324, 0.1287, 0.1246, 0.1259, 0.1444, 0.1961, 0.2678, 0.3926, 0.5776, 0.7955, 0.9572, 0.9283, 0.7028, 0.4334, 0.2511, 0.1562, 0.1099, 0.0793, 0.8113, 10.92, 0.013, 0.8508, 0.69, 21.712, 2025, 8, 28, 12, 8, 38, 0.222, 74.44, 8.1178, 40, 2408, 2753, 2406, 0, 22527, 22, 0.232, 0.959, 1.674
0.0000, 0.0000, 0.0000, 0.0013, 0.0140, 0.0548, 0.0665, 0.0891, 0.1749, 0.2814, 0.2150, 0.1397, 0.1038, 0.0974, 0.1045, 0.1234, 0.1344, 0.1507, 0.1411, 0.1426, 0.1435, 0.1585, 0.2067, 0.3185, 0.4705, 0.7161, 1.0469, 1.3636, 1.4785, 1.3058, 0.9737, 0.6861, 0.5068, 0.4109, 0.3170, 0.2128, 0.8091, 10.92, 0.012, 0.8531, 0.66, 21.712, 2025, 8, 28, 12, 8, 39, 0.239, 91.19, 12.3503, 40, 2532, 2736, 2318, 0, 22523, 24, 0.231, 0.954, 1.891
0.0000, 0.0000, 0.0000, 0.0014, 0.0156, 0.0579, 0.0655, 0.0814, 0.1581, 0.2573, 0.2083, 0.1388, 0.1050, 0.0988, 0.1048, 0.1205, 0.1273, 0.1359, 0.1198, 0.1079, 0.0967, 0.0924, 0.1044, 0.1560, 0.2559, 0.4787, 0.8858, 1.3669, 1.5642, 1.2972, 0.8430, 0.5193, 0.3533, 0.2980, 0.2824, 0.2059, 0.8098, 10.94, 0.013, 0.8516, 0.61, 21.707, 2025, 8, 28, 12, 8, 41, 0.203, 90.42, 10.7045, 40, 2532, 2738, 2319, 0, 22515, 25, 0.231, 0.956, 1.783
0.0000, 0.0000, 0.0000, 0.0022, 0.0189, 0.0617, 0.0683, 0.0824, 0.1503, 0.2327, 0.1883, 0.1306, 0.1015, 0.0957, 0.1015, 0.1210, 0.1393, 0.1670, 0.1690, 0.1739, 0.1787, 0.1946, 0.2406, 0.3301, 0.4135, 0.5076, 0.5992, 0.6655, 0.6740, 0.6255, 0.5473, 0.5123, 0.5411, 0.6548, 0.7442, 0.6014, 0.8113, 10.93, 0.012, 0.8523, 0.54, 21.707, 2025, 8, 28, 12, 8, 43, 0.249, 93.36, 10.0346, 40, 2523, 2734, 2322, 0, 22504, 26, 0.223, 0.957, 1.745
