0.0000, 0.0000, 0.0000, 0.0000, 0.0082, 0.0255, 0.0184, 0.0183, 0.0438, 0.0954, 0.1098, 0.0931, 0.0688, 0.0401, 0.0133, 0.0022, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0053, 0.0277, 0.0944, 0.2115, 0.3250, 0.3567, 0.3632, 0.4477, 0.8991, 3.3027, 11.9944, 0.7210, 11.04, 0.000, 0.7968, -0.01, 23.249, 2025, 8, 28, 8, 58, 51, 3.225, 352.76, 18.5647, 41, 2485, 2722, 2348, 0, 22418, 3063, 0.158, 0.910, 3.772
0.0000, 0.0000, 0.0000, 0.0000, 0.0052, 0.0216, 0.0159, 0.0161, 0.0441, 0.1053, 0.1158, 0.0914, 0.0649, 0.0383, 0.0129, 0.0021, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0047, 0.0264, 0.0956, 0.2222, 0.3525, 0.4077, 0.4418, 0.5591, 1.0803, 3.5489, 10.6672, 0.7210, 11.04, 0.140, 0.7976, -0.06, 23.259, 2025, 8, 28, 8, 58, 52, 3.519, 344.51, 17.9401, 40, 2485, 2722, 2349, 0, 22411, 3107, 0.180, 0.909, 3.810
0.0000, 0.0000, 0.0000, 0.0012, 0.0104, 0.0261, 0.0209, 0.0220, 0.0460, 0.0892, 0.1042, 0.0923, 0.0717, 0.0433, 0.0150, 0.0026, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0058, 0.0293, 0.0970, 0.2129, 0.3248, 0.3602, 0.3713, 0.4537, 0.8957, 3.3182, 13.1272, 0.7203, 11.04, 0.138, 0.7976, -0.05, 23.256, 2025, 8, 28, 8, 58, 54, 3.599, 356.96, 19.7409, 40, 2484, 2722, 2349, 0, 22412, 3126, 0.169, 0.908, 3.852
0.0000, 0.0000, 0.0000, 0.0000, 0.0082, 0.0249, 0.0197, 0.0203, 0.0458, 0.0940, 0.1084, 0.0925, 0.0698, 0.0411, 0.0135, 0.0022, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0055, 0.0305, 0.1073, 0.2347, 0.3401, 0.3544, 0.3517, 0.4283, 0.8616, 3.2308, 12.3534, 0.7203, 11.06, 0.147, 0.7984, -0.06, 23.252, 2025, 8, 28, 8, 58, 56, 3.440, 353.37, 18.8386, 41, 2484, 2722, 2349, 0, 22410, 3085, 0.164, 0.907, 3.890
0.0060, 0.0069, 0.0077, 0.0090, 0.0110, 0.0146, 0.0213, 0.0381, 0.0535, 0.0741, 0.0989, 0.0974, 0.0791, 0.0448, 0.0147, 0.0025, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0046, 0.0234, 0.0771, 0.1601, 0.2195, 0.2172, 0.2053, 0.2444, 0.5283, 2.6355, 18.5488, 0.7232, 11.04, 0.147, 0.7976, -0.06, 23.243, 2025, 8, 28, 8, 58, 57, 3.558, 379.92, 23.4438, 41, 2475, 2715, 2357, 0, 22411, 3081, 0.166, 0.912, 3.686
0.0000, 0.0000, 0.0000, 0.0000, 0.0054, 0.0245, 0.0154, 0.0137, 0.0403, 0.1032, 0.1140, 0.0906, 0.0660, 0.0408, 0.0145, 0.0025, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0051, 0.0275, 0.0974, 0.2256, 0.3611, 0.4242, 0.4659, 0.5933, 1.1337, 3.5440, 9.5518, 0.7285, 11.01, 0.132, 0.7968, -0.05, 23.241, 2025, 8, 28, 8, 58, 59, 3.562, 337.85, 16.9606, 41, 2489, 2722, 2347, 0, 22412, 3175, 0.164, 0.919, 3.360
0.0000, 0.0000, 0.0000, 0.0000, 0.0057, 0.0237, 0.0163, 0.0155, 0.0432, 0.1056, 0.1167, 0.0932, 0.0676, 0.0404, 0.0139, 0.0023, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0062, 0.0327, 0.1098, 0.2404, 0.3681, 0.4217, 0.4602, 0.5910, 1.1538, 3.7159, 10.5867, 0.7195, 11.04, 0.152, 0.7976, -0.06, 23.250, 2025, 8, 28, 8, 59, 1, 3.596, 342.19, 18.2308, 41, 2482, 2726, 2349, 0, 22411, 3122, 0.155, 0.907, 3.893
0.0000, 0.0000, 0.0000, 0.0000, 0.0052, 0.0229, 0.0156, 0.0147, 0.0419, 0.1046, 0.1132, 0.0899, 0.0646, 0.0387, 0.0130, 0.0021, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0046, 0.0255, 0.0942, 0.2288, 0.3774, 0.4430, 0.4801, 0.6015, 1.1288, 3.5418, 10.0074, 0.7217, 11.04, 0.130, 0.7976, -0.07, 23.230, 2025, 8, 28, 8, 59, 2, 3.588, 340.21, 17.4597, 41, 2486, 2721, 2349, 0, 22409, 3084, 0.159, 0.910, 3.769
0.0000, 0.0000, 0.0000, 0.0000, 0.0053, 0.0215, 0.0160, 0.0163, 0.0434, 0.1014, 0.1118, 0.0887, 0.0642, 0.0379, 0.0127, 0.0021, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0059, 0.0322, 0.1108, 0.2427, 0.3632, 0.4003, 0.4205, 0.5263, 1.0331, 3.5268, 11.0027, 0.7262, 11.04, 0.155, 0.7976, -0.08, 23.229, 2025, 8, 28, 8, 59, 4, 3.549, 346.57, 18.1857, 40, 2488, 2721, 2347, 0, 22407, 3081, 0.163, 0.916, 3.522
0.0000, 0.0000, 0.0000, 0.0000, 0.0029, 0.0160, 0.0134, 0.0151, 0.0448, 0.1130, 0.1212, 0.0896, 0.0623, 0.0364, 0.0120, 0.0019, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0053, 0.0277, 0.0946, 0.2157, 0.3493, 0.4198, 0.4677, 0.5981, 1.1473, 3.6662, 10.2423, 0.7188, 11.04, 0.130, 0.7976, -0.06, 23.248, 2025, 8, 28, 8, 59, 6, 3.455, 342.56, 17.7623, 41, 2483, 2722, 2349, 0, 22410, 3101, 0.159, 0.906, 3.935
0.0000, 0.0000, 0.0000, 0.0000, 0.0051, 0.0203, 0.0156, 0.0167, 0.0448, 0.1049, 0.1178, 0.0923, 0.0651, 0.0370, 0.0120, 0.0019, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0055, 0.0295, 0.1014, 0.2264, 0.3478, 0.3908, 0.4157, 0.5260, 1.0398, 3.5619, 11.2711, 0.7158, 11.04, 0.165, 0.7976, -0.07, 23.249, 2025, 8, 28, 8, 59, 7, 3.527, 347.95, 18.4494, 40, 2484, 2723, 2349, 0, 22409, 3132, 0.159, 0.903, 4.101
0.0000, 0.0000, 0.0000, 0.0000, 0.0018, 0.0137, 0.0113, 0.0123, 0.0418, 0.1175, 0.1233, 0.0857, 0.0558, 0.0303, 0.0089, 0.0012, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0041, 0.0249, 0.0930, 0.2220, 0.3630, 0.4331, 0.4850, 0.6304, 1.2114, 3.6751, 8.9454, 0.7277, 11.02, 0.148, 0.7984, -0.07, 23.239, 2025, 8, 28, 8, 59, 9, 3.537, 336.47, 16.5913, 41, 2484, 2723, 2348, 0, 22409, 3129, 0.160, 0.917, 3.478
